source,productid,mobilename,userid,review,rating,reviewdate
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",The Inzamam,"...The camera quality is amazing, capturing clear and vibrant shots.",,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...The camera quality is decent and the pictures comes out bright and clear.,,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Suhaib Sayyad,"...However, be aware of the trade-offs: the camera quality is notably poor.",,2 days ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",sankalp gupta,"...One of the standout features is its camera, which is among the best in this segment, especially with portrait mode capturing great details.",,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Aryan Agarwal,"...The camera setup includes a dual rear camera, with the primary sensor capturing decent shots in daylight but struggling a bit in low light.",,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Jyothi krishna,"...The camera takes good photos, especially in well-lit conditions, offering clear and vibrant shots.",,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...Camera quality is also good and much  much better with good lighting expecially with the potrait mode.,,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Unnikrishnan Muraleedhar,"...50MP camera takes awesome photos, and the 8MP front camera is nice for selfies.",,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Ankit Sharma,"...The 50MP camera clicks amazing pictures, and even the 8MP front camera is great for selfies.",,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Alekhya Jalla,...4. All watches and buds are supported..5. Coming to the camera 50M clarity is available.,,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Rajendra  Vairale,...Camera quality not good.No filter is provided. And phone keep hanging,,2 days ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...Camera not good but overall good in this midrange segment,,4 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",sarvajit gupta,...Good at this price segment..camera is ok click decent pictures.. I purchased it for my father.,,4 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Saneesh,"...As a photography enthusiast, I tested the 50MP camera, and it delivers impressive daylight shots with great detail and natural colors.",,6 months ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...the best phone for Maa under 8k budget.Back camera 4/5Selfie 3/5Performance is good for normal,,1 month ago
flipkart,140da3412b73b,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Anonymous,,,
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Akash  Kumar,...I felt only one problem in this phone that is its camera quality.,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Ujjwal Singh,...The phone is very good but camera is not perfect as aspect,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Chinmay Sahoo,...speaker available down speaker not available.And camera quality very low.Really not satisfied this product. Camera,,3 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Balaji  Vemula,...Nice mobile phone and camera was excellent and it has clear vision of 10x zoom,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Mr. Kunal  Gaurav,...The 50MP main camera takes clear and vibrant pictures in daylight.,,8 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Shafi Ullah,...Excellent phone with rubbish camera quality.,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Raghu.M Honnali,...network issue and camera quality is very poor,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Ravi Pal,...All Good....but camera quality low.,,3 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Manish Nigam,...This mobile camera quality is not good,,18 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Unus Hossain,...Camera quality very very bad...not purchase this mobile wast of money,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Dilnawaz Ragib,...Cpu is decent for non-gamersRear camera is fineBut I think atleast 8mp in front,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Thakur Abhishek,...more features and has a very good display.The camera is also very good.It is 30% of its price. After buying this,,7 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",MANJIT KUMAR,"...This phone camera very wrost, very poor.Given 50mxpl camera but working like that",,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Mardanappa doddamani koppal  Koppal,...Camera quality poor don't buy this mobile,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Faeem  ahmad,...Camera quality poor Back camera 50 +2 mp quality poor face selfie camera only 5 mp very bad poor quality 😢 money 💰 gone bad �,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Saharukh Hussain,...Camera Quality very poor,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",srinivas chepuri,...Waste of money display quality is very lowCamera poorOnly 90 hz refresh rateVery lageyDon't,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",AYUSH  SINGH,...Camera quality very bad,,12 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Asif Malita,...Camera quality very bad,,26 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Satish  Kumar,...Camera quality not good,,2 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Surender singh,...1. Camera quality is OK but not much better claim 20MP selfie camera but picture like VGA camera.,,8 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Chirag Wadhwa,...The camera is shockingly pretty good and also has OIS so the photos come out very sharp and detailed.,,6 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Ritesh Chaurasiya,...Performance good not best as price point.Camera quality good and enough for me.Day to day uses it price worthy.If want,,8 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Jeshin C j,...Light weight and classic design.Both Camera quality wonderful.This is my first time with Poco am satisfied,,8 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Abhishek Kumar singh,...range.4. Charging Speed is also good.5. Camera is decent.Cons:1. Lack in performance. A better,,5 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Karan Kushwah,"...good battery life, and excellent display.Camera quality is also impressive.Totally value for money!",,2 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Ravi Teja,...Performance - goodDisplay - goodBattery - avgCamera - below avgOk for this price. Some features good here,,7 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Rohit Raj,...Camera quality is very bad and hand,,2 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Flipkart Customer,...Very average phone.Camera quality is below average.Display is also very poor and yellowish,,3 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",GopalKrishna MB,...again replaced with M7Pro.Battery - GoodCamera - GoodPerformance - Average.Will get better other,,8 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Jaymin,...Front camera quality is bad.I am having call issues. If someone calls,,1 month ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Aquib Zahid,...Camera resolution is not that good.Processor is slow as compared to other phones,,4 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Arif  Patel,...front camera quality is very bard .,,4 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Flipkart Customer,...The 50MP main camera excels in both daylight and low-light conditions.,,9 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Yogendra Yadav,...Battery- superbPerformance- DecentCamera- okDisplay- good,,1 month ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Dipu Sharma,"...Back camera is little bit of shaky but front is good ,",,5 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Raghvinder kumar,"...a different story.Camera PerformanceThe camera is far from what was advertised.Images lack sharpness and detail, and the",,9 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Sandeep  Kumar,...Very nice 👍 ..camera 📸 osm.. look outstanding.... very smoo,,4 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Dr Mahendra Jaiswal,...Camera quality below average,,8 months ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Mahirath  Barman,...Good phone ....Camera is little improbable but ok,,4 days ago
flipkart,1d88319131b56,"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Anonymous,,,
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Sunil Kumar  Choudhary,...1. Camera quality front or back very bad.Not good quality.2. When charging or using,,4 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Sultan Barbhuiya,"...It's back camera is very good, front camera quality is slightly misty in low brightness but in light area, it's very good.",,3 days ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",NIRAJ SINGH,...What was earlier in 8k phone camera quality now has become 12k-14k phone category.,,3 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Hemant J B,...Camera quality is not upto the mark.zoom picture brakes,,1 month ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Flipkart Customer,...This phone is very Smart but the camera is not good.Itha videos in this is.  Great experience,,11 days ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Flipkart Customer,...Camera not a 50mp weastTouch is slowHigh priceVery low sound,,3 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",pankaj kumar,...Camera quality very bad..��,,5 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Raj sekar,...price range. Battery ok for day usage.Rear Camera average.Front cam very poor. Not recommended.,,2 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Ajit Agre,...Front camera quality not good.,,6 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",SHIVAM ENTERPRISES SHIVAM ENTERPRISES,"...The camera quality exceeded my expectations!The pictures are sharp and clear, even in",,6 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Yogesh Kumar Kelotra,...Excellent camera and mobile,,1 month ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Ambika Junghare,...Camera quality was not good ....😣,,4 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Abhinav Tiwari,...4. Camera works best at outdoors but its not the best choice for low light conditions,,6 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Rakeeb  Ansari,...Improve camera quality,,1 month ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Arnav sahu,...Camera quality amazing 🤩�,,6 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Prakash Deep,...Camera Quality was too poor ...,,6 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Prashant Singh,...Below average...Slow and camera is like 2 mp quality,,1 month ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Satya Prakash,...Camera quality 50/50,,1 month ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Saurabh Kumar Srivastav,...this review after using it for 20 days.The camera is good in the daylight.The call was too much disconnecting due,,6 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",K.D. K.D.,...Good perfomence and good camera,,2 months ago
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Anonymous,,,
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Hasmukh  Raval,...The camera system captures stunning photos and videos in various lighting conditions.,,2 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Asutosh Acharya,"...Camera wise, it's the best and captures social media ready photos, whether it's day or night.",,1 day ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Pravin Chougule,"...The camera quality is outstanding, making it ideal for videography and creating reels.",,6 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Animesh Shaw,"...The camera quality is excellent, especially in daylight, and the AI features add extra value for editing and capturing details.",,13 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Shiva S,...Overall good:Pros-Superb CameraAwesome designVery compactAi features,,"Feb, 2024"
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Flipkart Customer,"...Camera is spectacular with 120 fps video recording, telephoto lens is also good.",,13 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Mahesh Sargar,...Back Camera quality not that much good.Battery  is not good,,9 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Shivakumar D,...The phone offers exceptional performance.The camera's capabilities are impressive.The user interface is highly intuitive.,,10 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Deepak Cherian,...better quality camera in below 20000 phones.Camera lacks clarity.Noise in low light photos. S23 shoots better,,11 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Yadu Deshmukh,...Superb Design and display alsoCamera quality is superb ..Love to use . It's feel premium because,,12 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",NEELESH  KUMAR,...excellent phone. Display is top notch.Camera quality is superb.Snapdragon boost the performance. It is,,13 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Swapnil Bambale,"...The Samsung Galaxy S24's camera system is outstanding, capturing stunning photos and videos.",,"Feb, 2024"
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Manoj,"...Camera inconsistencies (especially low light).Minimal upgrades compared to the S23, leading to disappointment.",,11 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Lalit Ojha,"...The camera system captures stunning photos and videos, making it perfect for any photography enthusiast.",,12 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Anand Rudra,"...performance and looks are awesome, though.The camera and AI features are incredible.",,5 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",DIPANKA BORA,... Battery backup is more than expected.Camera quality is great.,,10 months ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Gaurav Yadav,...but battery performance may be better .Camera quantity is not good for dim light .,,1 day ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Ravi Ranjan Singh,"...Meets expectation.The camera, still there is a scope of improvement.The picture becomes blurry when the max",,6 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Rinkal Kaptan,...Best displayBetter performanceIssues observe in camera qualityI hope Samsung resolves it soonNo heating,,"Feb, 2024"
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Alamin Hossein,...Best compact phone with good camera.,,4 days ago
flipkart,994d8dcac3256,"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",Anonymous,,,
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",ARIJIT MANDAL,"...Camera quality is decent in good light, and the clean stock Android experience is a big plus.",,9 days ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Flipkart Customer,...2. THIS PHONE HAS FRONT CAMERA WAY LOWER SO EVERY PAGE HAS OBSTRUCTION OF BLACK DOT OF CAMERA.,,1 month ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Krishna Yadav,...Working well untill now.....love the camera quality it's amazing...,,6 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Ranjith kumar kumar,...nice mobile @ this price range...camera quality superb..,,6 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Gur Mohit,"...price, this mobile phone is worth buying.The camera quality is great 👍. Speaker quality, design and looks are goo",,2 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Ajay K J,"...good sound quality, good video quality.average camera quality.",,2 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Rambalak  Chaurasia,...Good product nice workingCamera quality goodBattery capacity amazing,,8 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Jaison Varghese,"...performance. This phone is good for old people.Camera quality is good.Big screen, C type charging port and side",,4 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Aditi Pandey,...Nice...camera quality 10/10Everything is good 👍👍Buy for,,2 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Pramod Pandit,...Camera quality is very lowIt's start hanging if newNot so good product,,2 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",iqra ali,...OMG the camera is MB..... mind-blowing,,5 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Flipkart Customer,...Front not really camera and back cameraDesign good,,6 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Saikat Mondal,"...everything is good except the camera quality.To be specific, the back camera.Other than that, it's over worth its price",,1 month ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Superhero,...Lagging sometime and camera quality below average it could be decent.,,4 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Retikal Anil kumar,"...Camera not at all good, Shaky photos , Need to capture and wait for few seconds",,5 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Sushreesangita Sethy,...review:Phone Performance: 2/5Battery: 3/5Camera: 3/5Connectivity: 4/5Operating System: 3/5,,16 days ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Flipkart Customer,...graphics however a little leg can be seen .Camera quality is not so good.Display is bright enough and quality is,,7 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Flipkart Customer,...price this is an extremely good product.The camera is good.The display is good.Minor lag sometimes,,8 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Yadav Suraj,...Very nice phone but camera quality is vary bad,,8 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Thilagaraj Madasamy,...Camera : 7/10Battery : 7.5/10Performance: 8/10Design,,6 months ago
flipkart,87af8109384d4,"MOTOROLA g05 (Plum Red, 64 GB)",Anonymous,,,
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Mihir Kumar  Jha,...Best Phone in this Price Range.Pros :-1. Camera :-Back Camera - 5/5Front Camera - 3/52. Battery - 4/5 (1,,4 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",P.vijaya kumar,...Good mobile and camera quality is very nice and photos clearance is very good it's very usefull,,1 month ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Gajanan  Pradhan,"...The camera is another standout feature, capturing stunning photos with ease.",,6 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Flipkart Customer,...Mobile is very good also perfomance and camera quality is nice,,1 day ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",shivpoojan prajapati,...Best camera kwality,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",VIGNESH JM,...Camera quality id goodPerformance is ultimateBattery capacity,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Tarique  Ali,"...Just normal phone, camera quality just normal.",,3 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Deepak Kumar,...The phone is as good as I think but I think camera quality needs improvement.,,3 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Flipkart Customer,"...This item is Vivo T4X 5G mobile, and it is very good, its camera is very good 👍�",,6 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Dishan kalita Kalita,...Camera quality 4.5/5Battery 5/5Design 4/5Performance 4/5,,4 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Mohith Mohith,... features in phone like 2005 year model phonesBack Camera good - 4/5Dynamic light 5/5Image eraser 5/5Performanc,,13 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Flipkart Customer,...Camera quality is decent otherwise this mobile is outstanding Android mobile.,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Nassar Karungapally,...Given gift for nephew he's super hppy about phon quality and features camera is awsome,,4 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",keshav kumar,...Camera Quality is awesome.Battery backup id goodDesignis also God,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Ajay Vaghela,...Does the Job...Budget friendly Mobile.Camera quality up to the mark need to improve.Other all features wonderful at this price,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Ayandip Jana,"...Camera - it's decent, capture good photo in daylight, night time also if the light is enough",,2 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Sarika Sarika,...Camera quality is good nyc phone 📱.... battery backup is good...,,4 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Sonu Ans,...battery long lastingCamera quality averageDisplay also good,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",M Devi,"...Camera - 3.7( for photo - 4.3 , for video 3 )Overall",,4 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Arvind Kumar,...2 front camera needs improvement and back camera good but not consistent.,,4 months ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Deepak Baretha,"...Camera Quality is very good, feel like premium phone",,12 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Flipkart Customer,"...4. Cameras: This is the only saving grace, however still not perfect.",,7 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Keshav Pawaskar,...The main camera captures good photos with sharp details and doesn't produce overly soft images.,,2 months ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Anuj Gupta,"...The smartphone is awesome, especially it's camera",,1 day ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Krushna dash,...Very bad mobile and camera quality is very bad.,,2 months ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Sana Afroz,...The camera quality is too good.The battery backup is also good but the,,7 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",ADARSH  Kumar,...Nice mobile ...camera quality awesome 👌.,,Today
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Rajesh,...back side logo.5. Performance is good.6. The camera is good.7. Phone is light weight.8. Display colors,,2 months ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Nagesh  Patwal,...Camera quality10/10front camera quality10/10Sound quality 10/10,,7 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Obayeed Hasan,...Due to camera quality it will spoil the motorola reputation.,,19 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Mohammed Rafiq,...The camera is awesome and gives best quality images,,9 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",AMAR DEBNATH,...Best Battery life and performance phone..Camera quality very good...I am very satisfied..☺️☺️☺️,,2 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Sangita  Dey,"...the best smartphone in this price range.The camera and video quality is fabulous.The battery consumption is ok, I can say",,2 months ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Faraz Uddin,...Camera quality is disappointing.,,6 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Shivanshu Mishra,...Camera quality below averageLots of basic features are missingDesign,,2 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Swapnil Tadam,...mobile for my father before two monthsCamera quality is goodBattery backup is goodDisplay quality was,,1 month ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Manbhawan  Singh,...Camera quality good but picture pixal not clear during zoom.,,13 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Ayan Khare,...Nyc camera and pictures quality is too good,,2 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Ashwani Gupta,...Camera quality is very bad .The screen is very blurry,,5 days ago
